"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM8920","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",3
"MSHM8921","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8922","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",2
"MSHM8923","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",4
"MSHM8924","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",6
"MSHM8925","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",1
"MSHM8926","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",4
"MSHM8927","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",3
"MSHM8928","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",3
"MSHM8929","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",2
"MSHM8930","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",0
"MSHM8931","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",0
"MSHM8932","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",5
"MSHM8933","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",4
"MSHM8934","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",0
"MSHM8935","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",3
"MSHM8936","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",1
"MSHM8937","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",1
"MSHM8938","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",8
"MSHM8939","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",2
"MSHM8940","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",1
"MSHM8941","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM8942","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM8943","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM8944","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM8945","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM8946","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM8947","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM8948","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM8949","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM8950","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",0
"MSHM8951","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",0
"MSHM8952","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",0
"MSHM8953","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM8954","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM8955","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM8956","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM8957","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM8958","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM8959","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM8960","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM8961","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM8962","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM8963","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM8964","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM8965","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8966","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8967","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8968","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8969","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8970","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM8971","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM8972","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM8973","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM8974","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM8975","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM8976","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM8977","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",3
"MSHM8978","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",1
"MSHM8979","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",0
"MSHM8980","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",2
"MSHM8981","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",5
"MSHM8982","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",1
"MSHM8983","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",2
"MSHM8984","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",0
"MSHM8985","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",1
"MSHM8986","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",2
"MSHM8987","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",7
"MSHM8988","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",2
"MSHM8989","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM8990","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM8991","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM8992","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM8993","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM8994","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM8995","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM8996","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM8997","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM8998","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",0
"MSHM8999","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",0
"MSHM9000","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",0
"MSHM9001","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9002","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9003","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9004","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9005","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9006","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9007","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9008","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9009","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9010","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9011","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9012","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9013","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9014","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9015","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9016","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9017","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9018","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9019","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9020","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9021","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9022","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9023","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9024","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9025","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",3
"MSHM9026","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",1
"MSHM9027","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",1
"MSHM9028","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",5
"MSHM9029","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",3
"MSHM9030","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",0
"MSHM9031","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",2
"MSHM9032","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",4
"MSHM9033","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",2
"MSHM9034","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",2
"MSHM9035","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",5
"MSHM9036","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",3
"MSHM9037","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM9038","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM9039","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM9040","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",2
"MSHM9041","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",1
"MSHM9042","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",1
"MSHM9043","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM9044","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",2
"MSHM9045","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",2
"MSHM9046","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",3
"MSHM9047","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",3
"MSHM9048","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",3
"MSHM9049","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9050","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9051","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9052","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9053","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9054","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9055","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9056","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9057","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9058","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9059","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9060","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
"MSHM9061","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9062","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9063","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9064","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9065","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9066","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA+Plant extract",0
"MSHM9067","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9068","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9069","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9070","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9071","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9072","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA+Plant extract",0
"MSHM9073","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",3
"MSHM9074","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",2
"MSHM9075","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA",0
"MSHM9076","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",3
"MSHM9077","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",5
"MSHM9078","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA",1
"MSHM9079","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",0
"MSHM9080","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",3
"MSHM9081","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","23","PDA+Plant extract",0
"MSHM9082","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",0
"MSHM9083","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",0
"MSHM9084","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Leaf","30","PDA+Plant extract",0
"MSHM9085","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",3
"MSHM9086","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",1
"MSHM9087","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA",0
"MSHM9088","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",5
"MSHM9089","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",2
"MSHM9090","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA",0
"MSHM9091","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM9092","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",0
"MSHM9093","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","23","PDA+Plant extract",3
"MSHM9094","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",1
"MSHM9095","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",5
"MSHM9096","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Branch","30","PDA+Plant extract",4
"MSHM9097","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9098","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9099","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9100","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9101","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9102","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","23","PDA",0
"MSHM9103","Maranjab Desert","Arid soil","Summer","Haloxylon ammodendron","Root","30","PDA",0
