"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM548","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Branch","23","PDA+Plant extract",1
"MSHM549","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Branch","23","PDA+Plant extract",2
"MSHM550","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Branch","30","PDA+Plant extract",3
"MSHM551","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Branch","30","PDA+Plant extract",2
"MSHM552","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Branch","30","PDA+Plant extract",4
"MSHM553","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA",0
"MSHM554","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA",0
"MSHM555","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA",0
"MSHM556","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA",0
"MSHM557","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA",0
"MSHM558","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA",0
"MSHM559","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM560","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM561","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM562","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM563","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM564","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA",0
"MSHM565","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM566","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM567","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM568","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM569","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM570","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","23","PDA+Plant extract",0
"MSHM571","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM572","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM573","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM574","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM575","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM576","Hoze Soltan Lake","Saline Soil","Summer","Alhagi persarum","Root","30","PDA+Plant extract",0
"MSHM865","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM866","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM867","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",2
"MSHM868","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",3
"MSHM869","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",0
"MSHM870","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",1
"MSHM871","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",2
"MSHM872","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",2
"MSHM873","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",1
"MSHM874","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",1
"MSHM875","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",0
"MSHM876","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",2
"MSHM877","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM878","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM879","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM880","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM881","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM882","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM883","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM884","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM885","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM886","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM887","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM888","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM889","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM890","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM891","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM892","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM893","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM894","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",4
"MSHM895","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM896","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM897","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM898","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM899","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM900","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM901","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM902","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM903","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",3
"MSHM904","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM905","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",1
"MSHM906","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",3
"MSHM907","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM908","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM909","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM910","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM911","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM912","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM913","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM914","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM915","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",3
"MSHM916","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",0
"MSHM917","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",1
"MSHM918","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",1
"MSHM919","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",2
"MSHM920","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",1
"MSHM921","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",2
"MSHM922","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",3
"MSHM923","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",4
"MSHM924","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",0
"MSHM925","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM926","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM927","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM928","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM929","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM930","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM931","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM932","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM933","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM934","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM935","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM936","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM937","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",3
"MSHM938","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM939","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",1
"MSHM940","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",3
"MSHM941","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",1
"MSHM942","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM943","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM944","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM945","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM946","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM947","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM948","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM949","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",1
"MSHM950","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",0
"MSHM951","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM952","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM953","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",1
"MSHM954","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM955","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM956","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM957","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM958","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM959","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM960","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM961","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM962","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM963","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",3
"MSHM964","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",2
"MSHM965","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",1
"MSHM966","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",3
"MSHM967","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",2
"MSHM968","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",1
"MSHM969","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",1
"MSHM970","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",1
"MSHM971","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",2
"MSHM972","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",2
"MSHM973","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM974","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM975","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM976","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM977","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM978","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM979","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM980","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM981","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM982","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM983","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM984","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM985","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",1
"MSHM986","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM987","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM988","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",3
"MSHM989","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",2
"MSHM990","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",4
"MSHM991","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM992","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM993","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM994","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM995","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM996","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA",0
"MSHM997","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",1
"MSHM998","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM999","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",1
"MSHM1000","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",2
"MSHM1001","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",3
"MSHM1002","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA+Plant extract",3
"MSHM1003","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM1004","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM1005","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM1006","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM1007","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM1008","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","30","PDA+Plant extract",0
"MSHM1009","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM1010","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",0
"MSHM1011","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA",1
"MSHM1012","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",2
"MSHM1013","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",0
"MSHM1014","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA",1
"MSHM1015","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",0
"MSHM1016","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",0
"MSHM1017","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","23","PDA+Plant extract",0
"MSHM1018","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",1
"MSHM1019","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",1
"MSHM1020","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Leaf","30","PDA+Plant extract",1
"MSHM1021","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM1022","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM1023","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA",0
"MSHM1024","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM1025","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM1026","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA",0
"MSHM1027","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM1028","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM1029","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","23","PDA+Plant extract",0
"MSHM1030","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM1031","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM1032","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Branch","30","PDA+Plant extract",0
"MSHM1033","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",0
"MSHM1034","Hoze Soltan Lake","Saline Soil","Summer","Anabasis setifera","Root","23","PDA",0
